tie_line,phase1_x_2-phenylethanol,phase1_x_camphor,phase1_x_eugenol,phase1_x_water4C_aparicio2007,phase1_w_2-phenylethanol,phase1_w_camphor,phase1_w_eugenol,phase1_w_water4C_aparicio2007,phase2_x_2-phenylethanol,phase2_x_camphor,phase2_x_eugenol,phase2_x_water4C_aparicio2007,phase2_w_2-phenylethanol,phase2_w_camphor,phase2_w_eugenol,phase2_w_water4C_aparicio2007
450,0.0017922978955959704,9.270108386524757e-06,3.5870512269881425e-06,0.9981948449447906,0.012030434746415774,7.754024381295337e-05,3.2363302648669304e-05,0.9878596617071227,0.42923036644794976,0.17201922183205243,0.17202184853996358,0.22672856318003426,0.47259462400609464,0.23601876849104436,0.2545810520813474,0.0368055554215136
451,0.0017244907692427582,9.511113896239778e-06,3.7688836515498965e-06,0.9982622292332095,0.011579749084982358,7.958677024480895e-05,3.401693141138042e-05,0.9883066472133614,0.41457826004491394,0.17995452631613623,0.179956892009588,0.22551032162936185,0.4536041630600516,0.24536041939234943,0.2646568383049846,0.03637857924261441
452,0.00166147890149948,9.727213434840736e-06,3.9405234704046366e-06,0.9983248533615954,0.011160624762392964,8.142417081867397e-05,3.557883499740476e-05,0.9887223722317909,0.40082752751294876,0.1873322051083686,0.18733431652560495,0.22450595085307765,0.4360726504206519,0.25397149666222213,0.2739446217935203,0.03601123112360566
453,0.0016027797982374448,9.92198327265564e-06,4.1027660989014e-06,0.9983831954523911,0.010769917177278732,8.308224389621922e-05,3.7056072778336965e-05,0.9891099445060468,0.38790600512906975,0.19420676907215773,0.19420863487415643,0.22367859092461612,0.4198392663947281,0.26193415859777786,0.28253302271316005,0.03569355229433394
454,0.001547973584891579,1.0098356786726323e-05,4.256325666117106e-06,0.9984376717326555,0.01040488598849055,8.458545979440037e-05,3.8454994978363306e-05,0.9894720735567366,0.3757474910202952,0.2006261910027396,0.2006278209874305,0.22299849698953467,0.4047658039311953,0.26931874158106045,0.2904979087548345,0.03541754573290959
455,0.001496693009579897,1.0258761776869548e-05,4.401847048925909e-06,0.9984886463815943,0.010063131122714163,8.595409452662006e-05,3.978134643374581e-05,0.9898111334363254,0.3642915220383433,0.20663279271137056,0.20663419726697807,0.2224414879833081,0.3907328681445697,0.2761858025489657,0.2979045985444768,0.03517673076198788
456,0.0014486152684318762,1.040522490923107e-05,4.539914188180576e-06,0.9985364395924706,0.009742540340740033,8.720509301408382e-05,4.104033783873553e-05,0.9901292142284073,0.3534830164875439,0.21226400269321227,0.21226519242051492,0.22198778839872896,0.3776368067579495,0.28258775360009897,0.30480962501158937,0.03496581463036207
457,0.001403455427485327,1.053944854600623e-05,4.671058098533219e-06,0.99858133406587,0.009441247001626818,8.835270424839878e-05,4.22367150026225e-05,0.9904281635791221,0.3432718773490171,0.21755301407659824,0.21755399953006696,0.22162110904431775,0.3653872187643064,0.2885701826929485,0.3112621600916495,0.034780438451095595
458,0.00136096095113612,1.0662874488007937e-05,4.795761772565668e-06,0.9986235804126034,0.009157594864458636,8.940900920472265e-05,4.337480067219152e-05,0.9907096213256643,0.3336125578911997,0.22252933548985232,0.22253012700411834,0.22132797961482964,0.3539049143443812,0.2941729242485465,0.31730516961946786,0.034616991787604356
459,0.0013209072714769694,1.0776729701652672e-05,4.914466498931627e-06,0.9986634015323225,0.0088901095691873,9.038429943445762e-05,4.445854959892361e-05,0.9909750475817792,0.32446365772574526,0.22721927442557133,0.22721988200167276,0.22109718584701077,0.3431202404728134,0.2994309373737248,0.3229763606803138,0.034472461473147996
460,0.001283094011693865,1.0882064632564876e-05,5.027576001900002e-06,0.9987009963476717,0.008637474275157531,9.128739480312004e-05,4.5491584320560215e-05,0.9912257467457188,0.3157875267100694,0.23164634393941763,0.2316467771740299,0.22091935217648312,0.3329716941388024,0.3043750272552098,0.32830895977761454,0.034344318828373216
461,0.001247341813701903,1.0979784795928072e-05,5.135459546779763e-06,0.9987365429419554,0.008398509169105443,9.21259057929445e-05,4.647722189227942e-05,0.9914628877032093,0.30754989635002383,0.2358316099705147,0.23583187801555813,0.22078661566390345,0.3234047690099414,0.30903244219560483,0.33333235684757223,0.03423043194688147
462,0.0012134896974384179,1.107067315153015e-05,5.238456308814022e-06,0.9987702011731012,0.00817215439344594,9.290641918521111e-05,4.741851228782904e-05,0.9916875206750809,0.2997195517281522,0.23979399641740626,0.23979410796079664,0.2206923438936449,0.31437099290192594,0.3134273721111945,0.33807264297567863,0.034128992011200884
463,0.0031504455395101375,1.88048271056135e-06,4.6011258138704557e-07,0.9968472138651979,0.020985293083030713,1.56093072982593e-05,4.119564433955474e-06,0.978994978045237,0.6711315838639903,0.021083994693510574,0.02108562923868143,0.2866987922038176,0.8738491025787853,0.03420998538664982,0.03690281207612692,0.05503809995843803
464,0.002956949605209264,3.3089027693821025e-06,8.594664632415109e-07,0.9970388820255581,0.019717804033023877,2.7496021085911784e-05,7.703492902525977e-06,0.9802469964529877,0.6453454548167983,0.04052776938488872,0.04053038316934592,0.2735963926289671,0.8162047362985118,0.06387498033616525,0.06890197857389384,0.05101830479142921
465,0.002788303890052975,4.434256552893996e-06,1.216315007884629e-06,0.9972060455383862,0.0186108622820159,3.688233690235189e-05,1.0912307233837705e-05,0.9813413430738479,0.6198237355769397,0.05836144537551954,0.058364613238046266,0.2634502058094946,0.7653622126257332,0.08980408158436781,0.0968707258795434,0.0479629799103555
466,0.002638970303475935,5.344856051148424e-06,1.5408789157518038e-06,0.9973541439615572,0.017628935102965537,4.44937297298571e-05,1.3835798143785449e-05,0.9823127353691609,0.5951526535190719,0.07468766738810001,0.07469110868955829,0.2554685704032698,0.7202745544167147,0.11263926747977626,0.12150180589163767,0.04558437221187131
467,0.0025052492999173247,6.096954183970574e-06,1.8394220041644e-06,0.9974868143238945,0.016748270487832437,5.079291896979046e-05,1.652892172290238e-05,0.9831844076714749,0.5716178015992217,0.08963459990386478,0.0896381279032377,0.24910947059367577,0.6800679459960348,0.1328903568943308,0.1433453028721854,0.04369639423744896
468,0.0023845084233059706,6.728381441625299e-06,2.1160952861372697e-06,0.9976066470999663,0.015951953462502857,5.609147243521077e-05,1.9028053399693973e-05,0.9839729270116622,0.5493380866733688,0.10333414644757988,0.10333763687376984,0.2439901300052814,0.6440209552272336,0.15096468598995733,0.16284069331582543,0.04217366546698372
469,0.0022747797950757945,7.2656698424965555e-06,2.3738435795001224e-06,0.9977155806915022,0.01522732597286678,6.0608169188538836e-05,2.1358980038817018e-05,0.9846907068779059,0.5283391315419902,0.1159120688910948,0.11591543973794817,0.23983335982896695,0.6115388730456849,0.16719033634484295,0.18034192721750794,0.040928863391964145
470,0.0021745349378684293,7.728053976708524e-06,2.61488053591559e-06,0.9978151221276189,0.014564543834114053,6.450180489020619e-05,2.354108515264289e-05,0.9853474132758431,0.5085948193752777,0.12748390388172298,0.12748710207663,0.23643417466636937,0.5821301307883976,0.18183384581156556,0.19613654673336284,0.03989947666667399
471,0.001997828151195687,8.481976978581311e-06,3.0534845582208234e-06,0.9979906363872675,0.013394395815326265,7.086524824525204e-05,2.7517239064105464e-05,0.9865072216973644,0.4726410300001562,0.14801427039463577,0.14801703778395775,0.2313276618212502,0.530967082831939,0.20721013322026208,0.22350745590224724,0.03831532804555169
472,0.0019195326401559817,8.792868913163197e-06,3.2536843592688775e-06,0.9980684208065715,0.012875177185976026,7.349529459143905e-05,2.9334403497373528e-05,0.9870219931159352,0.45629104458448455,0.15714772145849776,0.1571502541134957,0.22941097984352193,0.508585487507082,0.2182736596322476,0.23544053426978065,0.03770031859088975
473,0.0018469612551745525,9.069188785142244e-06,3.442588004837212e-06,0.9981405269680356,0.012393507236886562,7.583612002747881e-05,3.10502870574907e-05,0.9874996063560284,0.4409277449191657,0.1656266923476636,0.1656289872036388,0.22781657552953186,0.4879997080549181,0.2284302879206664,0.24639540810385924,0.03717459592055631
474,0.001779513433132285,9.316250530997571e-06,3.621103552275747e-06,0.9982075492127845,0.011945488256348943,7.793185561872573e-05,3.267290184964986e-05,0.9879439069861827,0.4264796558449747,0.17351529786888334,0.173517356403353,0.22648768988278883,0.46900403916398953,0.2377865344117937,0.2564869747320749,0.036722451692141944
475,0.001716671856914476,9.53834730225629e-06,3.790035647179413e-06,0.9982699997601361,0.01152775775604504,7.981819622690118e-05,3.4209362237691656e-05,0.9883582146854903,0.412878906675569,0.18087016505073322,0.18087199180916466,0.22537893646453322,0.45142264983106717,0.24643296815800614,0.2658129281622765,0.03633145384865024
476,0.0016579876686031497,9.738985005615998e-06,3.950104118582712e-06,0.9983283232422726,0.011137394016505783,8.152432444637016e-05,3.566604556132289e-05,0.9887454156134865,0.40006195646962206,0.18774136248492448,0.1877429640343182,0.22445371701113526,0.4351044372239558,0.2544470654101643,0.2744568386733489,0.03599165869253105
477,0.00160306879379973,9.921052196906777e-06,4.10195653620664e-06,0.9983829081974672,0.010771841400164026,8.307431105884472e-05,3.704869998788686e-05,0.9891080355887892,0.38796986337608724,0.19417323227956904,0.19417461646436382,0.2236822878799799,0.4199188866645788,0.2618954780484683,0.28249060007073207,0.03569503521622086
478,0.0015515710231227757,1.0086950238033626e-05,4.246179034755426e-06,0.9984340958476046,0.010428853325441785,8.448818895819787e-05,3.8362537828167286e-05,0.9894482959477718,0.37654827377251987,0.2002051194203526,0.20020629483406494,0.22304031197306257,0.40575272068867774,0.2688358493134437,0.28997638850426316,0.03543504149361553
479,0.0015031906966544405,1.023869061635974e-05,4.383304113316803e-06,0.9984821873086159,0.01010644540075333,8.578275664820274e-05,3.961230247637147e-05,0.9897681595401221,0.3657472577214453,0.20587200926183788,0.20587298487298392,0.22250774814373292,0.39250717277525476,0.27531827857184743,0.2969682426271317,0.03520630602576624
480,0.001457658791178881,1.0377970319087146e-05,4.51381701614529e-06,0.998527449421486,0.00980285750866288,8.697220108758661e-05,4.0802323220393294e-05,0.9900693679670292,0.35552105728835937,0.21120507976981223,0.2112058646588983,0.22206799828293017,0.38009575588798544,0.2813865107815682,0.30351334674053654,0.035004386589909835
481,0.0014147360831781323,1.0506229722378865e-05,4.638161446195575e-06,0.9985701195256532,0.009516522755255639,8.806857633342319e-05,4.193656456437891e-05,0.9903534721038466,0.34582779815262354,0.21623218154107665,0.2162327847176642,0.22170723558863561,0.3684424266765017,0.28707890938637626,0.309653080293093,0.03482558364402898
482,0.0013742090733741615,1.0624699964230227e-05,4.756743323236133e-06,0.9986104094833385,0.009246041259106623,8.908219577782006e-05,4.301865832363544e-05,0.9906218578867919,0.33662917813820037,0.22097824690643833,0.22097867718432063,0.22141389777104073,0.3574800649199749,0.2924292554653316,0.3154238799415486,0.03466679967314489
483,0.0013358866575358824,1.0734437472000656e-05,4.86993567818853e-06,0.998648508969314,0.008990158730453956,9.002191792090289e-05,4.405194631691944e-05,0.9908757674053081,0.32789017439824275,0.22546565218643297,0.22546591810058303,0.22117825531474125,0.3471492111265945,0.2974674108558891,0.3208579548664354,0.034525423151080994
484,0.0012995972274390253,1.0836355530561676e-05,4.978080766914054e-06,0.9986845883362636,0.008747747771486566,9.089540830875843e-05,4.50394982184566e-05,0.9911163173219861,0.3195787452865692,0.22971452011751203,0.22971462987146443,0.2209921047244543,0.33739700846845716,0.30221986773271986,0.3259838796000283,0.034399244198794615
485,0.0031628853545051737,1.783374713406458e-06,4.347278649815758e-07,0.9968348965429165,0.02106668635621899,1.4802211557513539e-05,3.8920139319718085e-06,0.9789146194182915,0.6726504827513579,0.019877608085761583,0.01987899409413084,0.2875929150687498,0.877511505245771,0.03231459431506458,0.03485795416517976,0.05531594627398455
486,0.002978482357462333,3.157408830901462e-06,8.14544057959638e-07,0.9970175456896488,0.019858988808798928,2.6233977500307864e-05,7.2999655014359955e-06,0.9801074772481994,0.6484082056456681,0.038305748841862844,0.038307983341574287,0.2749780621708947,0.8226688725816662,0.060563608456083974,0.06532959736136389,0.05143792160088589
487,0.002816774367319318,4.251721522064002e-06,1.155394996592153e-06,0.9971778185161619,0.01879788065909837,3.535842103518514e-05,1.0364096292400671e-05,0.981156396823574,0.6243152592529707,0.05530170738066313,0.05530443334107636,0.26507860002528977,0.7739614256752653,0.08543289618548566,0.09215511418985053,0.04845056394939847
488,0.002672860038719724,5.144961411912267e-06,1.4664388402605896e-06,0.9973205285610282,0.017851917581446212,4.282151223500687e-05,1.3164874965850637e-05,0.982092096031353,0.6009085241805491,0.07094541789479573,0.07094839460794605,0.257197663316709,0.7304968484975467,0.10747453046499254,0.11593022626854979,0.04609839476891113
489,0.002543421965189366,5.888102913127047e-06,1.7533800695156875e-06,0.997448936551828,0.016999804245280834,4.9042445516390885e-05,1.575236249552357e-05,0.9829354009467073,0.5784647869012965,0.08534116406896286,0.08534422810019816,0.25084982092954244,0.6915199005042119,0.12713277928940095,0.13713428265399422,0.04421303755239304
490,0.0024260800999736437,6.515893478568796e-06,2.020032863634159e-06,0.9975653839736842,0.016226251382781803,5.4307306519635534e-05,1.8159990965527424e-05,0.9837012813197331,0.5571118513680487,0.09859897703868,0.09860201739822447,0.2456871541950467,0.6563990371642153,0.14476686532000727,0.1561548464176611,0.04267925109811625
491,0.002319045655001139,7.052971476321052e-06,2.2691116671410954e-06,0.9976716322618554,0.015519757260470399,5.881918145573157e-05,2.041153298899305e-05,0.9844010120250849,0.536891237068178,0.11082570311662453,0.11082864496086137,0.24145441485433616,0.6246076619131035,0.1606692292423604,0.17330741472161915,0.04141569412291697
492,0.002130596260079362,7.922605330683104e-06,2.722267772228835e-06,0.9978587588668176,0.014273801094039931,6.614206128423363e-05,2.451395873489177e-05,0.9856355428859409,0.49978553974549134,0.13257563014247326,0.13257824367057494,0.23506058644146055,0.5693255969275303,0.1881966753401202,0.20299877340187797,0.03947895433047155
493,0.0020471442441972265,8.279066577946364e-06,2.9292561445466524e-06,0.9979416474330803,0.0137212008140876,6.91506511872416e-05,2.6390350245871663e-05,0.9861832581844793,0.48281233117276595,0.14227156416860284,0.14227397804617622,0.23264212661245495,0.5451560326629386,0.2001851225996401,0.21592954629646174,0.038729298440959674
494,0.001969801245376493,8.594842963843328e-06,3.1247195638173265e-06,0.9980184791920957,0.013208587531809155,7.181962618192541e-05,2.816366346193944e-05,0.986691429178547,0.46681613934931077,0.1512820069938136,0.1512842105175873,0.23061764313928826,0.5229346982165305,0.21118355562538882,0.22779245167054946,0.03808929448753119
495,0.0018979180488697882,8.876347585683617e-06,3.309602525460254e-06,0.9980898960010192,0.0127317584487091,7.420214471430259e-05,2.9842204530326933e-05,0.9871641972020464,0.4517356467973671,0.1596722387364885,0.15967422740596438,0.22891788706018004,0.5024381380962086,0.2213088966481305,0.2387136137417019,0.037539351513958846
496,0.001830938679816505,9.128727233214049e-06,3.4847307446266604e-06,0.9981564478622056,0.012287109034072763,7.634091596916116e-05,3.1433248676778485e-05,0.9876051168012814,0.43750995477494026,0.16750034881554518,0.16750212247538923,0.22748757393412528,0.48347524185488217,0.23066050544298392,0.24880021051065315,0.03706404219148073
497,0.0017683827171363188,9.35616070295813e-06,3.650835655946747e-06,0.9982186102865048,0.011871520078157012,7.827065453911339e-05,3.2943253010311364e-05,0.9880172660142935,0.42408024453035303,0.17481800787339724,0.17481956937929352,0.22628217821695615,0.46588172813491896,0.2393233241201123,0.258143866697838,0.03665108104713071
